,poi_id,name,review_count,rating,price,distance,full_address,station_id
10,Wb2uSt9T0fUFCU63qg8-XQ,The Arch Noodle House,17.0,3.5,,364.9853037176275,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
11,ahHeOEsxRfbVIi-kArtslg,Prime Pita,3.0,4.5,,365.2502448052386,"['1309 Main St W', 'Hamilton, ON L8S 1C5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
12,3xgdFtqUHcRosOnu3-B6fg,Maccheroni Cucina Alfresco,11.0,4.0,$$,724.8084083961888,"['1560 Main Street W', 'Hamilton, ON L8S 1E7', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
13,z3_0XFA_EHiUD18AnYMGpw,La Piazza,4.0,3.5,,252.03805032823632,"['1280 Main Street W', 'Hamilton, ON L8S 4L8', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
14,cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,15.0,4.0,$,967.4378866162583,"['1028 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
15,TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,17.0,3.5,,955.0520489431873,"['1034 King Street West', 'Hamilton, ON L8S 1L8', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
16,h85ZFslnsolmQUv9fzaiDw,Rawlicious,5.0,4.0,$$,946.8906198943298,"['1044 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
17,EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,38.0,2.5,$,970.7055822682572,"['1024 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
18,wwdgx5JPofuPcdhhH3ZMAA,Taco Del Mar,4.0,3.5,,339.0889408488282,"['1331-1335 Main St W.', 'Hamilton, ON L8S 1C6', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
19,7B1LXxQOIGTV0asdRxq3DQ,Gino's Pizza,11.0,2.5,$,363.01268293286313,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",d87ad3e6e7e39c8680e5da273289126a
0,VUHvOv0gV4S4TbfHK3AmtQ,Pinks,20.0,4.0,$,394.89898469990897,"['1335 Main Street W', 'Hamilton, ON L8S 1C6', 'Canada']",d933c4e54010753b1c85727ba6e203a2
1,c544C_J-M3A30TPeOYXPjg,The Phoenix Bar & Grill,18.0,4.0,$$,327.2129113883698,"['1280 Main Street W', 'Hamilton, ON L8S 4K1', 'Canada']",d933c4e54010753b1c85727ba6e203a2
2,o-WonoWNOF1sxHBJMtHvnQ,Dough Box,21.0,3.5,,311.64585778858617,"['1457 Main Street W', 'Hamilton, ON L8S 1C9', 'Canada']",d933c4e54010753b1c85727ba6e203a2
3,RXu4WFIAUdPovJZYKh-n4w,Tally Ho,26.0,4.0,$$,281.14381504222683,"['1536 Main Street W', 'Hamilton, ON L8S 1E4', 'Canada']",d933c4e54010753b1c85727ba6e203a2
4,6q9ODD89p-EntewcOD8J-Q,Boston Pizza,22.0,3.5,$$,524.8132426584477,"['1563 Main Street W', 'Hamilton, ON L8S 1E6', 'Canada']",d933c4e54010753b1c85727ba6e203a2
5,TTg2WCLJ6RVbObGieP3eAw,Joya Sushi,40.0,4.0,$$,1055.5702974243193,"['1685 Main Street W', 'Unit 150', 'Hamilton, ON L8S 1G5', 'Canada']",d933c4e54010753b1c85727ba6e203a2
6,3xgdFtqUHcRosOnu3-B6fg,Maccheroni Cucina Alfresco,11.0,4.0,$$,404.91282209502873,"['1560 Main Street W', 'Hamilton, ON L8S 1E7', 'Canada']",d933c4e54010753b1c85727ba6e203a2
7,KrvHV0kJlf8XzVChZHSzJA,Mr  Gao,35.0,3.5,$$,550.4515283644608,"['1561 Main Street W', 'Hamilton, ON L8S 1E6', 'Canada']",d933c4e54010753b1c85727ba6e203a2
8,FJKnmkaXYVQBkcYvmYbA-A,Maple Leaf Pancake House,22.0,2.5,$,251.14494053003907,"['1520 Main St W', 'Hamilton, ON L8S 1E3', 'Canada']",d933c4e54010753b1c85727ba6e203a2
9,ZnDcWEpGFTwMqmXhpCa6fQ,Williams Fresh Cafe,19.0,2.5,$$,466.7076080289466,"['1309 Main Street W', 'Unit A-2', 'Hamilton, ON L8S 1C5', 'Canada']",d933c4e54010753b1c85727ba6e203a2
10,z3_0XFA_EHiUD18AnYMGpw,La Piazza,4.0,3.5,,303.62388080452723,"['1280 Main Street W', 'Hamilton, ON L8S 4L8', 'Canada']",d933c4e54010753b1c85727ba6e203a2
11,Wb2uSt9T0fUFCU63qg8-XQ,The Arch Noodle House,17.0,3.5,,466.7076080289466,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",d933c4e54010753b1c85727ba6e203a2
12,ahHeOEsxRfbVIi-kArtslg,Prime Pita,3.0,4.5,,469.63113333981335,"['1309 Main St W', 'Hamilton, ON L8S 1C5', 'Canada']",d933c4e54010753b1c85727ba6e203a2
13,dhK4egfr5b_OvQxBrjhwyA,Tim Hortons,3.0,4.5,,497.1681223554717,"['1280 Main St W', 'Cootes Paradise', 'Hamilton, ON L8S 4K1', 'Canada']",d933c4e54010753b1c85727ba6e203a2
14,wwdgx5JPofuPcdhhH3ZMAA,Taco Del Mar,4.0,3.5,,398.595328981481,"['1331-1335 Main St W.', 'Hamilton, ON L8S 1C6', 'Canada']",d933c4e54010753b1c85727ba6e203a2
15,7B1LXxQOIGTV0asdRxq3DQ,Gino's Pizza,11.0,2.5,$,444.42351647036486,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",d933c4e54010753b1c85727ba6e203a2
16,t2qF1e6yP0yXT0j0T5rrsg,East Meets West Bistro,2.0,2.5,,282.4400866723208,"['1280 Main Street W', 'Hamilton, ON L8S 4L8', 'Canada']",d933c4e54010753b1c85727ba6e203a2
17,WU9DVOTIHFwOzUn0yECtMQ,TwelvEighty Bar & Grill,2.0,4.0,,327.2129113883698,"['1280 Main Street W', 'Hamilton, ON L8S 4S4', 'Canada']",d933c4e54010753b1c85727ba6e203a2
18,PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,1.0,5.0,,942.656788704334,"['1120 Main Street W', 'Hamilton, ON L8S 1C1', 'Canada']",d933c4e54010753b1c85727ba6e203a2
19,Dfh0WL-LZt_Y9_yvvBYHvw,Sio Shokudo,1.0,5.0,,1023.1461026732044,"['1686 Main Street W', 'Unit 2', 'Hamilton, ON L8S 0A2', 'Canada']",d933c4e54010753b1c85727ba6e203a2
0,VUHvOv0gV4S4TbfHK3AmtQ,Pinks,20.0,4.0,$,96.60171836847212,"['1335 Main Street W', 'Hamilton, ON L8S 1C6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
1,o-WonoWNOF1sxHBJMtHvnQ,Dough Box,21.0,3.5,,343.9805002684481,"['1457 Main Street W', 'Hamilton, ON L8S 1C9', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
2,ZnDcWEpGFTwMqmXhpCa6fQ,Williams Fresh Cafe,19.0,2.5,$$,171.61530048964693,"['1309 Main Street W', 'Unit A-2', 'Hamilton, ON L8S 1C5', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
3,c544C_J-M3A30TPeOYXPjg,The Phoenix Bar & Grill,18.0,4.0,$$,537.7677374892469,"['1280 Main Street W', 'Hamilton, ON L8S 4K1', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
4,RXu4WFIAUdPovJZYKh-n4w,Tally Ho,26.0,4.0,$$,348.71429357817107,"['1536 Main Street W', 'Hamilton, ON L8S 1E4', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
5,ahHeOEsxRfbVIi-kArtslg,Prime Pita,3.0,4.5,,174.92012639022863,"['1309 Main St W', 'Hamilton, ON L8S 1C5', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
6,Wb2uSt9T0fUFCU63qg8-XQ,The Arch Noodle House,17.0,3.5,,171.61530048964693,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
7,wwdgx5JPofuPcdhhH3ZMAA,Taco Del Mar,4.0,3.5,,100.70402804597396,"['1331-1335 Main St W.', 'Hamilton, ON L8S 1C6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
8,KrvHV0kJlf8XzVChZHSzJA,Mr  Gao,35.0,3.5,$$,682.4947823273463,"['1561 Main Street W', 'Hamilton, ON L8S 1E6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
9,6q9ODD89p-EntewcOD8J-Q,Boston Pizza,22.0,3.5,$$,649.2825298071599,"['1563 Main Street W', 'Hamilton, ON L8S 1E6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
10,3xgdFtqUHcRosOnu3-B6fg,Maccheroni Cucina Alfresco,11.0,4.0,$$,534.1190334581936,"['1560 Main Street W', 'Hamilton, ON L8S 1E7', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
11,7B1LXxQOIGTV0asdRxq3DQ,Gino's Pizza,11.0,2.5,$,146.95427719394513,"['1309 Main Street W', 'Hamilton, ON L8S 1C5', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
12,AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,6.0,5.0,$,1056.7983031708054,"['1056 King Street West', 'Hamilton, ON L8S 1L7', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
13,FJKnmkaXYVQBkcYvmYbA-A,Maple Leaf Pancake House,22.0,2.5,$,305.0267052291301,"['1520 Main St W', 'Hamilton, ON L8S 1E3', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
14,LeU3sTQrSkF6q1a-bJMNPQ,Quik Chik,2.0,1.5,,103.97270272537884,"['1331 Main Street W', 'Unit 2', 'Hamilton, ON L8S 1C6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
15,LlCnYNJXr5AJjP5kXmHWIw,Subway,2.0,2.5,$,100.70402804597396,"['1335 Main Street W', 'Hamilton, ON L8S 1C6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
16,dhK4egfr5b_OvQxBrjhwyA,Tim Hortons,3.0,4.5,,558.256912894681,"['1280 Main St W', 'Cootes Paradise', 'Hamilton, ON L8S 4K1', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
17,PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,1.0,5.0,,716.2273540621792,"['1120 Main Street W', 'Hamilton, ON L8S 1C1', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
18,z3_0XFA_EHiUD18AnYMGpw,La Piazza,4.0,3.5,,469.3904211291104,"['1280 Main Street W', 'Hamilton, ON L8S 4L8', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
19,D8SxZMVj-G_s-iY0iXcC7Q,Emerson Pub,7.0,2.5,$$,430.5585450043883,"['109 Emerson Street', 'Hamilton, ON L8S 2X6', 'Canada']",4bc9ff88b1ceaa64a384fa9731ae8d01
0,jmcXDIVvsFEq7_OlzUi8qQ,Bean Bar,93.0,3.5,$$,678.886132495711,"['1012 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
1,SZI6H6ZNLb1YD0ij38jf7Q,Delirious Burger,48.0,4.5,$,652.1860001957339,"['1008 King Street W', 'Unit B', 'Hamilton, ON L8S 1L4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
2,Wb3Rs6B5y6Z-5Pdi4-j6tQ,Chung Chun Rice Hot Dog,7.0,5.0,,825.6049816646249,"['1051 King Street W', 'Hamilton, ON L8S 1L6', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
3,AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,6.0,5.0,$,856.2301917661713,"['1056 King Street West', 'Hamilton, ON L8S 1L7', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
4,cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,15.0,4.0,$,760.1076608767559,"['1028 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
5,EmaHgp6Asne9crfA1XFPzA,Shehnai Restaurant Authentic Indian Cuisine,32.0,3.0,$$,1194.4403734957666,"['447 Main Street W', 'Hamilton, ON L8P 1K5', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
6,h85ZFslnsolmQUv9fzaiDw,Rawlicious,5.0,4.0,$$,775.2628516276352,"['1044 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
7,TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,17.0,3.5,,770.820321867284,"['1034 King Street West', 'Hamilton, ON L8S 1L8', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
8,e_xK4R4bjrBU932i3cdL8A,Valentino's Restaurant,16.0,2.5,$$,386.0398034001699,"['824 King Street W', 'Hamilton, ON L8S 1K4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
9,JIvEKK68SLZAsybD4ozqcA,Lava Pizza & Wings,33.0,2.5,$,372.4603680228224,"['876 King St W', 'Hamilton, ON L8S 1S4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
10,BWsS_MUT4TnIq-C6P8oXZQ,Nannaa,13.0,3.5,,657.7284348357244,"['1010 King St W', 'Hamilton, ON L8S 1L4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
11,EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,38.0,2.5,$,745.9660763341574,"['1024 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
12,O2hEgVPZhgwqItd3gaX-0Q,Dragon Court,18.0,2.5,,588.8569324139283,"['988 King Street W', 'Hamilton, ON L8S 1L1', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
13,2A4soZdW50W7_zSe00Z6oA,The Burnt Tongue,2.0,4.5,,719.94421805366,"['1019 King St W', 'Hamilton, ON L8S 1L1', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
14,_jhsZzKT5-H5tXoqNTrtaw,Mikel Coffee,1.0,5.0,,652.1860001957339,"['1008 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
15,FfYqWKGttQy8D3RolU2b3w,Pizzaiolo,1.0,4.0,,678.6407306296331,"['1009 King Street W', 'Hamilton, ON L8S 1L3', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
16,PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,1.0,5.0,,1290.4163227441022,"['1120 Main Street W', 'Hamilton, ON L8S 1C1', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
17,v1hfabplC-E7jw51UVDC5A,McDonald's,15.0,3.0,$,1002.3106682608874,"['50 Dundurn Street South', 'Hamilton, ON L8P 4W3', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
18,0wxzpKL4YmOaU-rZXgSj8w,Masala Corner,2.0,4.5,$,766.9624849204192,"['807 Main Street W', 'Hamilton, ON L8S 1A2', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
19,DDYC0seLf0rNpxubUTzHNA,The Snooty Fox,23.0,3.0,$$,686.3257298870086,"['1011 King Street W', 'Hamilton, ON L8S 1L3', 'Canada']",dd521d8e002ed058f01ea5c1d6a899d7
0,jmcXDIVvsFEq7_OlzUi8qQ,Bean Bar,93.0,3.5,$$,396.17297393522085,"['1012 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",ef31eb281843d11149a891269f438331
1,JIvEKK68SLZAsybD4ozqcA,Lava Pizza & Wings,33.0,2.5,$,22.668201123276873,"['876 King St W', 'Hamilton, ON L8S 1S4', 'Canada']",ef31eb281843d11149a891269f438331
2,SZI6H6ZNLb1YD0ij38jf7Q,Delirious Burger,48.0,4.5,$,375.56686353753247,"['1008 King Street W', 'Unit B', 'Hamilton, ON L8S 1L4', 'Canada']",ef31eb281843d11149a891269f438331
3,Wb3Rs6B5y6Z-5Pdi4-j6tQ,Chung Chun Rice Hot Dog,7.0,5.0,,523.2002307481769,"['1051 King Street W', 'Hamilton, ON L8S 1L6', 'Canada']",ef31eb281843d11149a891269f438331
4,BWsS_MUT4TnIq-C6P8oXZQ,Nannaa,13.0,3.5,,374.36751340879727,"['1010 King St W', 'Hamilton, ON L8S 1L4', 'Canada']",ef31eb281843d11149a891269f438331
5,e_xK4R4bjrBU932i3cdL8A,Valentino's Restaurant,16.0,2.5,$$,130.63096731084212,"['824 King Street W', 'Hamilton, ON L8S 1K4', 'Canada']",ef31eb281843d11149a891269f438331
6,AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,6.0,5.0,$,567.0094734077696,"['1056 King Street West', 'Hamilton, ON L8S 1L7', 'Canada']",ef31eb281843d11149a891269f438331
7,cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,15.0,4.0,$,465.4108307669639,"['1028 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",ef31eb281843d11149a891269f438331
8,O2hEgVPZhgwqItd3gaX-0Q,Dragon Court,18.0,2.5,,306.01816253883277,"['988 King Street W', 'Hamilton, ON L8S 1L1', 'Canada']",ef31eb281843d11149a891269f438331
9,TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,17.0,3.5,,477.7079061201771,"['1034 King Street West', 'Hamilton, ON L8S 1L8', 'Canada']",ef31eb281843d11149a891269f438331
10,h85ZFslnsolmQUv9fzaiDw,Rawlicious,5.0,4.0,$$,485.03213491797726,"['1044 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",ef31eb281843d11149a891269f438331
11,EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,38.0,2.5,$,459.2583865217978,"['1024 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",ef31eb281843d11149a891269f438331
12,_jhsZzKT5-H5tXoqNTrtaw,Mikel Coffee,1.0,5.0,,375.56686353753247,"['1008 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",ef31eb281843d11149a891269f438331
13,2A4soZdW50W7_zSe00Z6oA,The Burnt Tongue,2.0,4.5,,403.2121513461431,"['1019 King St W', 'Hamilton, ON L8S 1L1', 'Canada']",ef31eb281843d11149a891269f438331
14,FfYqWKGttQy8D3RolU2b3w,Pizzaiolo,1.0,4.0,,363.93441805875256,"['1009 King Street W', 'Hamilton, ON L8S 1L3', 'Canada']",ef31eb281843d11149a891269f438331
15,DDYC0seLf0rNpxubUTzHNA,The Snooty Fox,23.0,3.0,$$,375.9860134183529,"['1011 King Street W', 'Hamilton, ON L8S 1L3', 'Canada']",ef31eb281843d11149a891269f438331
16,0wxzpKL4YmOaU-rZXgSj8w,Masala Corner,2.0,4.5,$,424.27051005574015,"['807 Main Street W', 'Hamilton, ON L8S 1A2', 'Canada']",ef31eb281843d11149a891269f438331
17,IV6Sz1nelne92_kZxtZnTQ,Charlie’s Chopsticks,1.0,5.0,,485.0709646738895,"['1035 King Street W', 'Hamilton, ON L8S 1L6', 'Canada']",ef31eb281843d11149a891269f438331
18,PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,1.0,5.0,,966.2541898971399,"['1120 Main Street W', 'Hamilton, ON L8S 1C1', 'Canada']",ef31eb281843d11149a891269f438331
19,BuL3MkzocHnCGlzC76SbHQ,Pizza Nova,3.0,2.5,,392.665906513672,"['1016 King St W', 'Hamilton, ON L8S 1L4', 'Canada']",ef31eb281843d11149a891269f438331
0,6F_TjwC8F3OG_q1lGxgMFg,Aberdeen Tavern,78.0,4.0,$$$,861.4452999225074,"['432 Aberdeen Avenue', 'Hamilton, ON L8P 2S2', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
1,jmcXDIVvsFEq7_OlzUi8qQ,Bean Bar,93.0,3.5,$$,735.0909983536679,"['1012 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
2,SZI6H6ZNLb1YD0ij38jf7Q,Delirious Burger,48.0,4.5,$,745.4295161973395,"['1008 King Street W', 'Unit B', 'Hamilton, ON L8S 1L4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
3,Wb3Rs6B5y6Z-5Pdi4-j6tQ,Chung Chun Rice Hot Dog,7.0,5.0,,704.7542237056317,"['1051 King Street W', 'Hamilton, ON L8S 1L6', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
4,AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,6.0,5.0,$,749.9930005757242,"['1056 King Street West', 'Hamilton, ON L8S 1L7', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
5,G6IQ3GGuJqR0CzPShjrvHg,Cake & Loaf Bakery,24.0,4.0,$$,884.8712858879402,"['321 Dundurn Street S', 'Hamilton, ON L8P 2M5', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
6,cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,15.0,4.0,$,715.6620759112391,"['1028 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
7,0wxzpKL4YmOaU-rZXgSj8w,Masala Corner,2.0,4.5,$,329.34944461330593,"['807 Main Street W', 'Hamilton, ON L8S 1A2', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
8,TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,17.0,3.5,,721.2021393818551,"['1034 King Street West', 'Hamilton, ON L8S 1L8', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
9,h85ZFslnsolmQUv9fzaiDw,Rawlicious,5.0,4.0,$$,729.314245200213,"['1044 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
10,EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,38.0,2.5,$,733.5009387903442,"['1024 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
11,BWsS_MUT4TnIq-C6P8oXZQ,Nannaa,13.0,3.5,,732.4875154664187,"['1010 King St W', 'Hamilton, ON L8S 1L4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
12,O2hEgVPZhgwqItd3gaX-0Q,Dragon Court,18.0,2.5,,733.2754819970261,"['988 King Street W', 'Hamilton, ON L8S 1L1', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
13,2A4soZdW50W7_zSe00Z6oA,The Burnt Tongue,2.0,4.5,,657.5663216359646,"['1019 King St W', 'Hamilton, ON L8S 1L1', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
14,_jhsZzKT5-H5tXoqNTrtaw,Mikel Coffee,1.0,5.0,,745.4295161973395,"['1008 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
15,PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,1.0,5.0,,814.712859784177,"['1120 Main Street W', 'Hamilton, ON L8S 1C1', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
16,FfYqWKGttQy8D3RolU2b3w,Pizzaiolo,1.0,4.0,,665.254914187285,"['1009 King Street W', 'Hamilton, ON L8S 1L3', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
17,e_xK4R4bjrBU932i3cdL8A,Valentino's Restaurant,16.0,2.5,$$,701.4030140794632,"['824 King Street W', 'Hamilton, ON L8S 1K4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
18,ZaMb6z2cD47eQLKRqjkxng,BN Local,1.0,5.0,,875.0402718362951,"['303 Dundurn Street S', 'Hamilton, ON L8P 4L4', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
19,a9yKkbiXq0E0s4P2EUMd9Q,Papa Johns Pizza,5.0,2.0,,275.2757851266775,"['875 Main Street W', 'Hamilton, ON L8S 4P9', 'Canada']",bd96d779c3e3b836ca90e548eee888a1
0,jmcXDIVvsFEq7_OlzUi8qQ,Bean Bar,93.0,3.5,$$,747.6460131468327,"['1012 King Street W', 'Hamilton, ON L8S 1L4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
1,uy_vkyImATNvWYzbUCOxyQ,The Burnt Tongue,41.0,4.5,$$,1139.1832542323018,"['182 Locke Street S', 'Hamilton, ON L8P 4B3', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
2,o_CBe1ZQs6kj-Aet2qmL5A,Planted in Hamilton,37.0,4.5,$$,1222.185103604834,"['211 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
3,zH1IGA8_naVKv4WDqvSOIg,The West Town Bar & Grill,49.0,3.5,$$,1188.7478553113544,"['214 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
4,e_xK4R4bjrBU932i3cdL8A,Valentino's Restaurant,16.0,2.5,$$,241.43479660672492,"['824 King Street W', 'Hamilton, ON L8S 1K4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
5,SZI6H6ZNLb1YD0ij38jf7Q,Delirious Burger,48.0,4.5,$,731.3544685025856,"['1008 King Street W', 'Unit B', 'Hamilton, ON L8S 1L4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
6,Wb3Rs6B5y6Z-5Pdi4-j6tQ,Chung Chun Rice Hot Dog,7.0,5.0,,852.4479476844281,"['1051 King Street W', 'Hamilton, ON L8S 1L6', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
7,AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,6.0,5.0,$,902.3026461669637,"['1056 King Street West', 'Hamilton, ON L8S 1L7', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
8,EmaHgp6Asne9crfA1XFPzA,Shehnai Restaurant Authentic Indian Cuisine,32.0,3.0,$$,755.7445428990914,"['447 Main Street W', 'Hamilton, ON L8P 1K5', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
9,cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,15.0,4.0,$,804.6329879624175,"['1028 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
10,TwGNm6EZYofrhW9MBSbePg,The Express Italian Eatery,17.0,3.5,,816.9379996755342,"['1034 King Street West', 'Hamilton, ON L8S 1L8', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
11,h85ZFslnsolmQUv9fzaiDw,Rawlicious,5.0,4.0,$$,825.4680493418042,"['1044 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
12,JIvEKK68SLZAsybD4ozqcA,Lava Pizza & Wings,33.0,2.5,$,349.9390749271163,"['876 King St W', 'Hamilton, ON L8S 1S4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
13,EBZhUgUw4ETejTKYuAjurQ,Saigon Asian Restaurant,38.0,2.5,$,803.7022181648978,"['1024 King Street W', 'Hamilton, ON L8S 1L5', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
14,BWsS_MUT4TnIq-C6P8oXZQ,Nannaa,13.0,3.5,,727.338729423767,"['1010 King St W', 'Hamilton, ON L8S 1L4', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
15,0wxzpKL4YmOaU-rZXgSj8w,Masala Corner,2.0,4.5,$,407.1586244281673,"['807 Main Street W', 'Hamilton, ON L8S 1A2', 'Canada']",7c7c2a29076e490b95bc735fbcaed460
